Mês-ano;Mês-ano nota;VOLUME;UF;Categoria agrupada;Cód Rep.;CANAL VENDA;Cliente
01/10/2023;01/11/2023;40;RJ;MULTI USO;178.0;ATACADO;23978911000193.0
01/12/2023;01/12/2023;50;RJ;AGUA SANITARIA;178.0;ATACADO;23978911000193.0
01/12/2023;01/12/2023;50;RJ;AGUA SANITARIA;178.0;ATACADO;23978911000193.0
01/12/2023;01/12/2023;250;RJ;AGUA SANITARIA;178.0;ATACADO;23978911000193.0
01/12/2023;01/12/2023;250;RJ;CLORO CLORAL;178.0;ATACADO;23978911000193.0
01/12/2023;01/12/2023;70;RJ;CLORO CLORAL;178.0;ATACADO;23978911000193.0
01/12/2023;01/12/2023;70;RJ;CLORO CLORAL;178.0;ATACADO;23978911000193.0
01/12/2023;01/12/2023;10;RJ;ESPIRAL ALERTA;178.0;ATACADO;23978911000193.0
01/01/2023;01/02/2023;630;RJ;AGUA SANTARIA;727.0;ATACADO;32296378002700.0
01/01/2023;01/02/2023;140;RJ;CLORO CLORAL;727.0;ATACADO;32296378002700.0
01/01/2023;01/02/2023;225;RJ;CLORO CLORAL;727.0;ATACADO;32296378002700.0
01/10/2023;01/10/2023;2100;RJ;AGUA SANITARIA;727.0;ATACADO;32296378002700.0
01/01/2023;01/03/2023;63;RJ;GEL DENTAL;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/01/2023;01/03/2023;63;RJ;GEL DENTAL;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/01/2023;01/03/2023;63;RJ;GEL DENTAL;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/01/2023;01/03/2023;63;RJ;GEL DENTAL;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/01/2023;01/03/2023;63;RJ;GEL DENTAL;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/01/2023;01/03/2023;63;RJ;GEL DENTAL;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/01/2023;01/03/2023;231;RJ;ESPIRAL ALERTA;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/11/2023;01/12/2023;154;RJ;ESPIRAL ALERTA;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/11/2023;01/12/2023;180;RJ;PASSA ROUPAS;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/11/2023;01/12/2023;180;RJ;PASSA ROUPAS;192.0;KEY ACCOUNT REGIONAL;33130543002207.0
01/03/2023;01/03/2023;224;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/03/2023;01/03/2023;16;RJ;PASSA ROUPAS;190.0;KEY ACCOUNT;47508411251906.0
01/03/2023;01/03/2023;1140;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/03/2023;01/03/2023;35;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/03/2023;01/03/2023;17;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/04/2023;01/04/2023;129;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/04/2023;01/04/2023;61;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/05/2023;01/05/2023;66;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/05/2023;01/05/2023;128;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/05/2023;01/05/2023;40;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/05/2023;01/06/2023;8;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/06/2023;01/06/2023;40;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/06/2023;01/07/2023;78;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/07/2023;01/07/2023;78;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/07/2023;01/07/2023;38;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/07/2023;01/07/2023;21;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/07/2023;01/07/2023;75;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/08/2023;01/08/2023;55;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/08/2023;01/08/2023;74;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/08/2023;01/08/2023;127;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/08/2023;01/08/2023;72;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;39;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;64;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;91;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;61;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;17;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;11;RJ;ALVEJANTE;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;41;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;6;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;8;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;62;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;62;RJ;CLORO CLORAL;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;40;RJ;CLORO CLORAL;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;89;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;68;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;12;RJ;ALVEJANTE;190.0;KEY ACCOUNT;47508411251906.0
01/09/2023;01/09/2023;14;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/11/2023;240;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/11/2023;180;RJ;CLORO CLORAL;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/11/2023;114;RJ;CLORO CLORAL;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/12/2023;1125;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/11/2023;224;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/11/2023;176;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/11/2023;32;RJ;ALVEJANTE;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/11/2023;58;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/12/2023;117;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/12/2023;76;RJ;CLORO CLORAL;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/12/2023;54;RJ;CLORO CLORAL;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/12/2023;250;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/12/2023;117;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/12/2023;125;RJ;ALVEJANTE;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/12/2023;106;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/11/2023;01/12/2023;1255;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/12/2023;01/12/2023;1036;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/12/2023;01/12/2023;4;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/12/2023;01/12/2023;22;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/12/2023;01/12/2023;903;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/12/2023;01/12/2023;17;RJ;AGUA SANITARIA;190.0;KEY ACCOUNT;47508411251906.0
01/12/2023;01/12/2023;2;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/12/2023;01/12/2023;580;RJ;AGUA SANTARIA;190.0;KEY ACCOUNT;47508411251906.0
01/01/2023;01/01/2023;490;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/01/2023;01/01/2023;525;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/01/2023;01/01/2023;672;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/02/2023;01/02/2023;525;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/02/2023;01/02/2023;588;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/02/2023;01/03/2023;490;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/02/2023;01/03/2023;168;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/02/2023;01/02/2023;525;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/02/2023;01/02/2023;588;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/03/2023;01/03/2023;350;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/03/2023;01/03/2023;1050;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/03/2023;01/03/2023;1176;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/04/2023;01/04/2023;490;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/04/2023;01/04/2023;825;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/04/2023;01/04/2023;840;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/05/2023;01/06/2023;350;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/05/2023;01/06/2023;750;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/05/2023;01/06/2023;1092;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/07/2023;01/07/2023;280;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/07/2023;01/07/2023;1050;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/07/2023;01/07/2023;840;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/08/2023;01/08/2023;1050;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/08/2023;01/08/2023;1176;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/09/2023;01/09/2023;350;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/09/2023;01/09/2023;675;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/09/2023;01/09/2023;1176;SP;AGUA SANITARIA;705.0;VAREJO;50052000000103.0
01/01/2023;01/02/2023;70;SP;AGUA SANITARIA;733.0;CASH & CARRY REGIONAL;57508426001069.0
01/01/2023;01/02/2023;300;SP;AGUA SANITARIA;733.0;CASH & CARRY REGIONAL;57508426001069.0
01/01/2023;01/02/2023;756;SP;AGUA SANITARIA;733.0;CASH & CARRY REGIONAL;57508426001069.0
01/04/2023;01/04/2023;70;SP;AGUA SANITARIA;733.0;CASH & CARRY REGIONAL;57508426001069.0
01/04/2023;01/04/2023;225;SP;AGUA SANITARIA;733.0;CASH & CARRY REGIONAL;57508426001069.0
01/04/2023;01/04/2023;840;SP;AGUA SANITARIA;733.0;CASH & CARRY REGIONAL;57508426001069.0
01/09/2023;01/09/2023;1470;SP;AGUA SANITARIA;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;525;SP;AGUA SANITARIA;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;30;SP;AGUA SANITARIA;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;2100;SP;AGUA SANITARIA;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;375;SP;AGUA SANITARIA;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;1848;SP;AGUA SANITARIA;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;42;SP;AGUA SANITARIA;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;40;SP;AGUA SANITARIA;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;42;SP;CLORO CLORAL;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;2152;SP;AGUA SANITARIA;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;42;SP;GEL DENTAL;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;42;SP;GEL DENTAL;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;84;SP;CREME DENTAL;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;84;SP;CREME DENTAL;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/09/2023;01/09/2023;84;SP;CREME DENTAL;733.0;KEY ACCOUNT REGIONAL;57508426007695.0
01/11/2023;01/11/2023;600;MG;AGUA SANITARIA;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;400;MG;AGUA SANITARIA;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;40;MG;AGUA SANITARIA;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;3;MG;ALVEJANTE;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;2;MG;ALVEJANTE;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;21;MG;TIRA MANCHAS;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;5;MG;TIRA MANCHAS;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;8;MG;AMACIANTE;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;2;MG;AMACIANTE;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;2;MG;AMACIANTE;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;2;MG;AMACIANTE CONCENTRADO;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;5;MG;PINHO;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;6;MG;PINHO;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;4;MG;PINHO;734.0;ATACADO;1518219000140.0
01/11/2023;01/11/2023;2;MG;DESINFETANTE;734.0;ATACADO;1518219000140.0
01/11/2023;01/12/2023;359;MG;AGUA SANITARIA;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;1127;MG;AGUA SANITARIA;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;295;MG;AGUA SANITARIA;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;260;MG;AMACIANTE;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;51;MG;AMACIANTE;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;76;MG;AMACIANTE;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;88;MG;AMACIANTE;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;211;MG;AMACIANTE;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;58;MG;PINHO;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;152;MG;PINHO;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;24;MG;PINHO;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;28;MG;PINHO;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;29;MG;DESINFETANTE;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;105;MG;DESINFETANTE;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;46;MG;DESINFETANTE;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;28;MG;DESINFETANTE;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;122;MG;TIRA MANCHAS;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;79;MG;TIRA MANCHAS;707.0;ATACADO;31591095000199.0
01/11/2023;01/12/2023;45;MG;LAVA ROUPAS;707.0;ATACADO;31591095000199.0
01/01/2023;01/01/2023;18;RJ;ALVEJANTE;332.0;VAREJO;17493338001105.0
01/01/2023;01/01/2023;225;RJ;AGUA SANITARIA;332.0;VAREJO;17493338001105.0
01/01/2023;01/01/2023;168;RJ;AGUA SANITARIA;332.0;VAREJO;17493338001105.0
01/01/2023;01/01/2023;8;RJ;ESPIRAL ALERTA;332.0;VAREJO;17493338001105.0
01/02/2023;01/02/2023;70;RJ;CLORO CLORAL;332.0;VAREJO;17493338001105.0
01/02/2023;01/02/2023;150;RJ;AGUA SANITARIA;332.0;VAREJO;17493338001105.0
01/02/2023;01/02/2023;168;RJ;AGUA SANITARIA;332.0;VAREJO;17493338001105.0
01/02/2023;01/02/2023;7;RJ;ESPIRAL ALERTA;332.0;VAREJO;17493338001105.0
01/11/2023;01/11/2023;70;MG;AGUA SANITARIA;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;336;MG;AGUA SANITARIA;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;140;MG;AMACIANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;160;MG;AMACIANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;20;MG;AMACIANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;10;MG;MULTIUSO;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;20;MG;DESENGORDURANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;40;MG;DESINFETANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;45;MG;TIRA MANCHAS;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;25;MG;TIRA MANCHAS;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/11/2023;01/11/2023;75;MG;AGUA SANITARIA;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;70;MG;AGUA SANITARIA;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;300;MG;AGUA SANITARIA;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;168;MG;AGUA SANITARIA;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;140;MG;AMACIANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;10;MG;AMACIANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;30;MG;AMACIANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;30;MG;AMACIANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;120;MG;AMACIANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;20;MG;AMACIANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;40;MG;PINHO;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;25;MG;TIRA MANCHAS;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;25;MG;TIRA MANCHAS;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;30;MG;DESENGORDURANTE;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/12/2023;01/12/2023;20;MG;MULTIUSO;707.0;KEY ACCOUNT REGIONAL;17943291000235.0
01/10/2023;01/11/2023;20;MG;AGUA SANITARIA;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/10/2023;01/11/2023;25;MG;AGUA SANITARIA;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/10/2023;01/11/2023;15;MG;AMACIANTE;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/10/2023;01/11/2023;15;MG;DESINFETANTE;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/10/2023;01/11/2023;15;MG;PINHO;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/10/2023;01/11/2023;1;MG;CLORO GEL;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/10/2023;01/11/2023;10;MG;LAVA LOUCAS;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/11/2023;01/11/2023;20;MG;AGUA SANITARIA;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/11/2023;01/11/2023;10;MG;AGUA SANITARIA;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/11/2023;01/11/2023;15;MG;AGUA SANITARIA;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/11/2023;01/11/2023;10;MG;AMACIANTE;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/11/2023;01/11/2023;20;MG;PINHO;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/11/2023;01/11/2023;5;MG;DESINFETANTE;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/11/2023;01/11/2023;5;MG;TIRA MANCHAS;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/11/2023;01/11/2023;30;MG;PINHO;700.0;ATACADO DISTRIBUIDOR;23644180000140.0
01/01/2023;01/01/2023;225;RJ;AGUA SANTARIA;178.0;ATACADO;10385002000361.0
01/01/2023;01/01/2023;280;RJ;AGUA SANITARIA;178.0;ATACADO;10385002000361.0
01/01/2023;01/01/2023;150;RJ;AGUA SANITARIA;178.0;ATACADO;10385002000361.0
01/01/2023;01/01/2023;150;RJ;AGUA SANTARIA;178.0;ATACADO;10385002000280.0
01/01/2023;01/01/2023;70;RJ;CLORO CLORAL;178.0;ATACADO;10385002000280.0
01/01/2023;01/01/2023;75;RJ;CLORO CLORAL;178.0;ATACADO;10385002000280.0
01/01/2023;01/01/2023;140;RJ;AGUA SANITARIA;178.0;ATACADO;10385002000280.0
01/01/2023;01/01/2023;75;RJ;AGUA SANITARIA;178.0;ATACADO;10385002000280.0
01/02/2023;01/03/2023;70;RJ;CLORO CLORAL;178.0;ATACADO;10385002000280.0
01/02/2023;01/03/2023;75;RJ;CLORO CLORAL;178.0;ATACADO;10385002000280.0
01/03/2023;01/03/2023;140;RJ;AGUA SANTARIA;178.0;ATACADO;10385002000280.0
01/03/2023;01/03/2023;150;RJ;AGUA SANTARIA;178.0;ATACADO;10385002000280.0
01/03/2023;01/03/2023;75;RJ;AGUA SANITARIA;178.0;ATACADO;10385002000280.0
01/04/2023;01/04/2023;210;RJ;AGUA SANTARIA;178.0;ATACADO;10385002000280.0
01/04/2023;01/04/2023;75;RJ;AGUA SANTARIA;178.0;ATACADO;10385002000280.0
01/04/2023;01/04/2023;70;RJ;CLORO CLORAL;178.0;ATACADO;10385002000280.0
01/04/2023;01/04/2023;140;RJ;AGUA SANITARIA;178.0;ATACADO;10385002000280.0
01/04/2023;01/04/2023;75;RJ;AGUA SANITARIA;178.0;ATACADO;10385002000280.0
01/05/2023;01/05/2023;77;RJ;ESPIRAL ALERTA;178.0;ATACADO;10385002000280.0
01/08/2023;01/08/2023;140;RJ;AGUA SANITARIA;178.0;ATACADO;10385002000280.0
01/02/2023;01/03/2023;20;RJ;AGUA SANTARIA;179.0;ATACADO;15437898000137.0
01/02/2023;01/03/2023;5;RJ;CLORO CLORAL;179.0;ATACADO;15437898000137.0
01/02/2023;01/03/2023;15;RJ;AGUA SANITARIA;179.0;ATACADO;15437898000137.0
01/02/2023;01/03/2023;5;RJ;LIMPA VIDRO;179.0;ATACADO;15437898000137.0
01/02/2023;01/03/2023;2;RJ;LIMPA VIDRO;179.0;ATACADO;15437898000137.0
01/02/2023;01/03/2023;2;RJ;CREME DENTAL;179.0;ATACADO;15437898000137.0
01/02/2023;01/03/2023;140;RJ;CLORO CLORAL;179.0;ATACADO;15437898000137.0
01/02/2023;01/03/2023;2;RJ;SABONETE EVEN;179.0;ATACADO;15437898000137.0
01/05/2023;01/05/2023;25;RJ;AGUA SANTARIA;179.0;ATACADO;15437898000137.0
01/05/2023;01/05/2023;6;RJ;CLORO CLORAL;179.0;ATACADO;15437898000137.0
01/05/2023;01/05/2023;6;RJ;LIMPA VIDRO;179.0;ATACADO;15437898000137.0
01/05/2023;01/05/2023;2;RJ;CREME DENTAL;179.0;ATACADO;15437898000137.0
01/05/2023;01/05/2023;140;RJ;CLORO CLORAL;179.0;ATACADO;15437898000137.0
01/05/2023;01/05/2023;2;RJ;SABONETE EVEN;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;28;RJ;AGUA SANTARIA;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;5;RJ;LIMPA VIDRO;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;1;RJ;LIMPA VIDRO;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;2;RJ;CREME DENTAL;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;140;RJ;CLORO CLORAL;179.0;ATACADO;15437898000137.0
01/01/2023;01/02/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;20;RJ;AGUA SANTARIA;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;15;RJ;AGUA SANITARIA;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;5;RJ;LIMPA VIDRO;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;1;RJ;LIMPA VIDRO;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;120;RJ;CLORO CLORAL;179.0;ATACADO;15437898000137.0
01/03/2023;01/03/2023;2;RJ;MULTI USO;179.0;ATACADO;15437898000137.0
01/04/2023;01/04/2023;28;RJ;AGUA SANTARIA;179.0;ATACADO;15437898000137.0
01/04/2023;01/04/2023;14;RJ;AGUA SANITARIA;179.0;ATACADO;15437898000137.0
01/04/2023;01/04/2023;6;RJ;LIMPA VIDRO;179.0;ATACADO;15437898000137.0
01/04/2023;01/04/2023;1;RJ;LIMPA VIDRO;179.0;ATACADO;15437898000137.0
